x,y,z
-77.512992,-85.959286,-70.804032
-53.706134,-59.558893,16.280225
-83.534097,-92.638135,-36.144514
-23.853284,-26.453456,66.601952
-45881.904865,-50885.258406,-72839.146638
-22.274629,-24.703634,62.183820
-183.786419,-203.864793,-42.687283
-77.986255,-86.524785,235.203394
-111.065283,-123.243758,28.587911
-28.069282,-31.152048,12.527042
-41.218689,-45.751125,-131.892700
-24.361730,-27.040918,-41.484457
-139.041643,-154.352202,308.283636
-56579.128181,-62812.658852,-53416.964931
-88.563050,-98.322640,105.908512
-26.850982,-29.810587,29.964467
-34.317781,-38.100815,-58.457790
-73.998360,-82.183436,88.503634
-171.340139,-190.347550,830.995791
-34.650103,-38.493735,43.393355
-148.043908,-164.516730,90.830756
-140.254494,-155.865528,72.100252
-352.893843,-392.176193,-527.807486
-32.974930,-36.657090,49.589622
-24.561604,-27.319766,-21.974986
-71.525344,-79.568750,8.086541
-101.389354,-112.802280,-52.540082
-73.216302,-81.473155,-39.418088
-96.330358,-107.197288,-17.152657
-78.318265,-87.181850,113.097475
-14.765283,-16.439560,-28.383941
-15.461936,-17.216907,19.181655
-39590.378985,-44095.231064,-80549.441273
-84.096773,-93.666249,-88.035999
-44.872372,-49.978738,-141.076783
-34.800705,-38.763902,-41.459470
-118.883689,-132.438951,-52.416870
-79.471926,-88.542187,-99.780847
-131.563551,-146.600441,120.564561
-107.259248,-119.525687,129.990065
-8.550819,-9.529256,-48.645122
-66333.927397,-73927.676156,-11597.791784
-30.754192,-34.274927,67.323381
-18.689944,-20.832709,136.236980
-32.165375,-35.855566,113.341760
-65904.463008,-73468.438201,-16093.176937
-53.380778,-59.512800,105.822375
-90.931861,-101.379067,-44.485632
-240.728115,-268.390297,-101.443049
-57323.571335,-63937.827931,-51244.144337
-54.247842,-60.509906,-159.726000
-138.788520,-154.811988,-259.123607
-26.241009,-29.273226,-28.477684
-57.679105,-64.352203,-96.717868
-98.762610,-110.208563,15.629673
-69.336161,-77.382239,28.572746
-59.354562,-66.248392,-286.824662
-43.445189,-48.494632,47.255361
-33.737851,-37.662098,-19.356372
-58.236026,-65.028734,120.242844
-542.347413,-605.650176,-5.414649
-48.606669,-54.291511,-86.524308
-65884.699102,-73607.064792,15530.822158
-70.156768,-78.380899,-182.874313
-77.595342,-86.691647,202.616535
-81.833635,-91.429819,-26.949285
-57.135061,-63.844807,-22.467288
-68.071973,-76.086891,115.723647
-17.143838,-19.161662,8.996996
-29.284076,-32.732229,15.374012
-74.934218,-83.773493,6.961502
-165.657546,-185.206513,-265.494927
-29.172669,-32.616099,-77.009732
-241.371505,-269.865150,125.340481
-40.679987,-45.484255,32.337520
-47731.150865,-53374.935959,69805.826751
-124.285087,-138.988453,35.238353
-47.001027,-52.565788,37.377215
-29.024670,-32.460544,-0.886356
-95.781797,-107.122915,17.139722
-168.174884,-188.121080,32.771120
-68.022887,-76.094281,-197.396184
-207.093727,-231.668328,-398.143167
-97.364204,-108.920071,-206.758179
-73.468343,-82.188968,-108.333069
-156.363467,-174.948901,142.889253
-163.893823,-183.383348,949.040689
-118.283963,-132.366576,63.936171
-139.124176,-155.735305,553.641403
-47139.413686,-52773.810796,-70659.752132
-223.738532,-250.521993,-117.578100
-78.216203,-87.581997,-647.330716
-66.733478,-74.739873,37.079200
-44.494278,-49.836342,99.221332
-213.913689,-239.601987,84.887449
-169.417252,-189.768118,117.254376
-178.362110,-199.814778,-342.486382
-211.371105,-236.798575,277.997867
-160.561599,-179.898491,-194.183207
-53.587531,-60.042042,-5.194038
-3.980104,-4.458435,48.921690
-174.091487,-195.063024,309.116182
-34.310077,-38.443073,-48.294357
-83.907045,-94.018077,-74.965738
-31521.231925,-35321.839567,-88083.934585
-61.846001,-69.303460,-70.623995
-178.862033,-200.494235,45.338362
-83.810841,-93.948141,194.250289
-51022.100475,-57196.803492,-64228.272073
-65773.245091,-73734.366624,15398.811922
-136.638190,-153.193301,-35.560952
-17.607295,-19.742972,-108.426672
-36.716320,-41.171990,-22.263172
-37.984697,-42.601325,18.695065
-64.945415,-72.846852,-71.144332
-93.171957,-104.517522,311.253350
-193.882652,-217.523890,9.564404
-147.463423,-165.459722,-145.726603
-108.884383,-122.182735,-13.356379
-270.998048,-304.108067,-902.426934
-45203.124986,-50742.768947,-73361.085672
-70.343087,-78.966809,-67.227350
-158.810685,-178.310741,191.061369
-48.502657,-54.460130,-14.185013
-101.149962,-113.613350,156.631126
-92.031928,-103.376245,-61.646898
-64928.004872,-72931.835472,21570.845914
-69.933772,-78.556610,-38.810315
-43.754836,-49.161069,-23.496398
-447.589285,-502.908091,97.557234
-93.487199,-105.081286,33.178777
-106.537181,-119.749782,-427.565850
-84.587477,-95.120867,-362.940747
-87.966356,-98.954768,-74.138043
-50.022504,-56.275405,-49.172055
-15.737957,-17.707061,-11.203013
-77.122184,-86.778621,-170.394076
-198.799834,-223.709932,-8.568677
-145.226343,-163.445682,-198.018043
-149.924611,-168.752036,365.026980
-53.446587,-60.161936,34.131491
-208.257156,-234.422736,243.198141
-270.622708,-304.625926,116.242749
-248.712027,-279.965143,33.054186
-95.626017,-107.651461,114.815099
-101.485417,-114.284430,-4.447410
-31.625699,-35.614300,-93.252559
-77.368820,-87.132330,81.233901
-89.653945,-100.972803,5.306444
-65.738027,-74.037989,78.094914
-235.982422,-265.804982,82.815242
-50.588685,-56.990833,70.540998
-62.335767,-70.230840,145.665049
-77.353231,-87.157185,360.416947
-251.093388,-282.949300,-334.615917
-133.116466,-150.013794,88.699315
-111.235472,-125.356901,-95.815952
-206.942005,-233.225339,452.412201
-280.399865,-316.154459,-234.093915
-122.452042,-138.067273,24.913894
-48.517531,-54.716550,-11.085832
-96.046130,-108.324774,31.444297
-170.522554,-192.333413,76.194818
-248.583359,-280.385246,79.925381
-113.888870,-128.466416,-74.794535
-120.201631,-135.602207,104.548272
-148.971195,-168.062946,-56.090232
-121.328742,-136.878988,-40.149671
-96.738165,-109.137011,37.576624
-128.334236,-144.803892,-139.722664
-56.358523,-63.610852,-56.289319
-61.646555,-69.589762,-344.830420
-11.714250,-13.222898,-0.416737
-130.522991,-147.377212,106.261382
-181.926756,-205.429393,-134.986174
-50.152622,-56.637190,-34.283019
-116.933423,-132.057504,192.506688
-77.121647,-87.098153,-109.846088
-58.759460,-66.361120,150.689504
-40.109524,-45.302181,-45.396056
-59771.294038,-67510.358646,43240.535200
-38367.477183,-43343.001478,-81543.368323
-55772.224616,-63011.635808,54027.703211
-34.550019,-39.036580,-8.717657
-59.316073,-67.034138,99.302520
-21.516589,-24.315717,-28.688508
-29.213676,-33.014912,-38.945335
-82.758049,-93.529763,-228.517156
-48.620604,-54.949318,68.535324
-556.351311,-628.794269,-35.436518
-17.849865,-20.174548,-1.788244
-65254.186205,-73766.411169,17332.275271
-157.461515,-178.011456,285.856211
-459.848350,-519.874240,-22.859598
-48.545446,-54.890126,146.345503
-216.770984,-245.168585,-50.467820
-114.420765,-129.443739,107.068189
-202.430228,-229.035604,9.203003
-100.331533,-113.522546,198.078024
-96.871081,-109.607668,-22.025935
-94.927753,-107.414981,-124.876398
-46.425736,-52.535530,21.984166
-44.000457,-49.802969,-20.971846
-219.054239,-247.945827,204.794741
-77.692350,-87.942416,-93.314180
-142.170857,-160.929015,173.780177
-181.061849,-204.962657,247.730903
-45622.251154,-51649.581685,72463.307345
-82.309152,-93.194423,-59.707318
-24.698214,-27.968872,-105.715914
-280.979023,-318.274785,-363.114378
-54.238953,-61.453660,102.930028
-93.722446,-106.192466,53.166595
-193.770453,-219.606284,204.394575
-84.831704,-96.147292,46.596400
-146.391654,-165.922895,-361.365705
-184.296976,-208.884834,-70.536693
-81.082514,-91.905034,-338.189195
-47587.691003,-53945.627151,-69464.242429
-66146.119040,-74995.165413,645.058630
-64.036630,-72.608741,8.459526
-61121.789502,-69306.264294,-38220.002325
-127.300975,-144.434170,87.350838
-215.741653,-244.789281,211.982371
-67.721354,-76.842452,19.554897
-84.629738,-96.034163,7.196844
-169.015682,-191.807491,-73.327514
-54.153776,-61.457737,-87.957399
-43.920405,-49.848072,-22.137294
-72.653538,-82.461552,-11.453694
-98.348680,-111.630510,-8.746133
-44.677089,-50.714548,37.717863
-107.259630,-121.769085,192.654693
-206.897391,-234.921792,-536.463225
-40110.103682,-45543.405826,-79479.417262
-154.229776,-175.189805,-74.797220
-115.545778,-131.254908,-352.734522
-30.454666,-34.596252,-47.554072
-316.102117,-359.182751,245.189623
-337.201135,-383.227256,-313.043658
-6.447054,-7.328138,23.386622
-325.554439,-370.046180,-847.495721
-102.792030,-116.844051,-217.423941
-114.743271,-130.453621,35.396295
-57.243555,-65.081541,-149.043909
-38430.795803,-43701.859290,81321.715602
-50.006499,-56.867187,-78.801585
-100.195835,-113.946359,-84.367269
-87.409748,-99.414389,-17.366131
-199.286059,-226.676376,-202.815973
-59.052349,-67.175211,-347.083976
-104.239228,-118.585720,-82.739218
-101.409582,-115.367778,126.839613
-569.326121,-647.862760,336.868497
-274.123473,-311.970283,-33.793526
-159.346328,-181.363209,-309.035870
-62.870812,-71.577412,32.326760
-318.913243,-363.100175,-440.044053
-241.477482,-274.972752,-35.253708
-74.613989,-84.971603,-281.140431
-55.642078,-63.369954,219.070478
-238.618847,-271.794552,-121.934127
-96.994155,-110.488831,3.262328
-397.360571,-452.653816,648.348569
-124.138918,-141.454674,-299.067222
-54.189311,-61.755977,-185.906141
-63.042252,-71.849784,75.492424
-285.069222,-324.918754,62.079082
-130.214804,-148.431113,-8.326691
-65.476579,-74.636742,-170.877729
-32.671484,-37.253369,-116.133565
-17173.173622,-19583.539935,-96548.262913
-216.289164,-246.649222,-374.034419
-120.596325,-137.535693,44.792309
-171.233411,-195.303625,172.001085
-65627.272972,-74858.399271,-9448.867703
-50915.837590,-58078.145717,-63517.765016
-140.841712,-160.671202,69.620767
-68.698975,-78.373507,78.052839
-32.257073,-36.799553,148.389140
-112.231765,-128.115675,-3.490642
-197.520453,-225.482226,-81.180840
-115.230326,-131.556978,-31.041302
-82.753611,-94.519183,-6.334975
-75.088902,-85.765218,9.851393
-89.379190,-102.092155,-163.883871
-46.703645,-53.364384,-42.572907
-309.741574,-353.963937,-87.762047
-5.818943,-6.649896,-24.980294
-34724.464642,-39689.747110,-84964.319050
-59482.892870,-67995.208108,-42877.000014
-57.951304,-66.258981,103.984022
-99.228117,-113.474565,-146.330417
-36.672659,-41.941726,-81.021491
-89.451668,-102.359123,-27.525854
-33817.281341,-38697.718132,-85783.902956
-50.603263,-57.931258,-352.720961
-42.250410,-48.370144,26.667332
-17.100814,-19.579176,-135.459141
-37.411343,-42.834085,-145.270668
-43.604560,-49.932537,90.407401
-20.523200,-23.506036,20.509246
-62.090629,-71.114194,-34.765061
-39.374842,-45.104196,-119.134387
-145.260507,-166.464834,-67.270460
-43.202304,-49.518927,11.737132
-93.182016,-106.810535,-17.798108
-40.204200,-46.084747,26.538034
-146.139810,-167.577060,-700.869816
-20.303142,-23.281957,20.307887
-79.764844,-91.480546,-173.106372
-71.114069,-81.559931,-56.561482
-52.644863,-60.386433,-115.360440
-149.586410,-171.611319,109.281610
-224.335288,-257.482419,-38.297768
-160.451416,-184.179028,-64.050090
-158.314305,-181.729302,-421.378720
-22.305181,-25.604550,4.529573
-64.028818,-73.500540,125.912626
-56.798151,-65.210330,-33.090368
-61.588637,-70.725047,48.532972
-77.032586,-88.463571,-81.537282
-641.303482,-736.517841,-86.256477
-79.802905,-91.651274,-187.232914
-30.301905,-34.802482,0.299722
-25.586887,-29.394198,48.019128
-41.281810,-47.438543,-47.385821
-101.079763,-116.158208,134.573374
-389.568878,-447.687906,424.976533
-66.449399,-76.367689,-51.630271
-201.308066,-231.359698,34.751076
-21.874985,-25.140893,-37.107386
-273.409344,-314.323850,-386.365638
-44.916673,-51.641496,-102.565455
-176.442419,-202.885204,75.701335
-124.666900,-143.374264,6.734643
-24.797736,-28.520286,-106.216208
-10.395173,-11.956814,0.220229
-40.874141,-47.031179,-5.339651
-178.109054,-204.972285,10.279389
-51.865627,-59.693649,-47.010044
-45041.972544,-51842.905344,-72687.921107
-265.546259,-305.656605,-358.110311
-125.978026,-145.008450,-22.688667
-133.385932,-153.536748,101.427512
-26.697458,-30.742429,-41.406592
-94.184641,-108.460656,34.407577
-20.067098,-23.111231,-66.383016
-51.310265,-59.098341,21.765469
-52010.476996,-59906.379162,-60878.042169
-61052.431393,-70322.194974,-36433.357175
-301.006197,-346.800518,-435.547096
-93.926280,-108.214803,-92.673193
-131.651963,-151.698022,38.409789
-88.959106,-102.513142,-367.918969
-63.393878,-73.059077,-54.924913
-126.905824,-146.255569,116.016715
-366.290537,-422.214787,-346.974571
-36.467740,-42.047234,-134.269906
-80.511311,-92.850584,-136.703244
-21135.637581,-24378.577624,-94651.834515
-116.922618,-134.891714,175.917650
-392.822747,-453.201307,-202.177408
-87.544999,-101.022845,-255.304732
-36.681100,-42.330309,-77.475426
-19.028984,-21.959170,21.951341
-87.610799,-101.125979,-55.146287
-42.034930,-48.525971,-286.141308
-26.266930,-30.330603,12.109632
-69.401840,-80.143592,36.833753
-55112.390960,-63651.071218,-53955.217500
-243.924245,-281.717488,260.284135
-131.152801,-151.484705,161.046587
-62772.145016,-72514.073062,28308.426625
-134.521017,-155.398102,-202.004392
-223.022939,-257.689617,148.501889
-36957.909838,-42710.974742,-82522.030616
-83.926536,-96.992339,-30.124595
-54.513190,-63.003689,-204.952428
-50441.605277,-58303.053456,-63689.861161
-72.834724,-84.194898,44.146343
-63.670973,-73.609276,-124.121007
-100.291943,-115.961023,-168.472649
-65.787158,-76.078640,17.215566
-163.940384,-189.611321,-450.415569
-213.971020,-247.488726,-822.260604
-83.742196,-96.861637,-116.796802
-185.500214,-214.585327,-690.260662
-59.786020,-69.173666,-89.404776
-153.006677,-177.037789,256.534275
-86.457183,-100.046136,229.944172
-40.312568,-46.669482,29.043086
-151.321727,-175.196466,238.289702
-39.796312,-46.084213,-166.187797
-88.240442,-102.185525,-49.144357
-242.063263,-280.320344,-0.339090
-328.770670,-380.816360,-673.092496
-60.683330,-70.292299,352.951671
-105.664321,-122.422226,-29.990799
-73.844613,-85.557430,-26.173751
-180.141205,-208.755256,-341.082511
-208.137883,-241.210090,507.011468
-173.551318,-201.134877,12.571407
-77.838463,-90.226983,-131.715960
-144.309235,-167.294839,345.185328
-24.325228,-28.201823,-5.423618
-131.129948,-152.035821,-235.670656
-356.153454,-412.956669,-106.129784
-41.836741,-48.510161,30.903824
-25.593172,-29.680360,-40.871356
-225.260027,-261.257419,87.447830
-137.044749,-158.952664,-21.478805
-31697.306425,-36769.746233,-87425.777340
-126.583870,-146.864116,-113.605146
-333.603267,-387.102976,277.273585
-39.386192,-45.702894,21.537158
-23.008745,-26.700428,-27.983742
-150.766329,-174.961193,-60.152817
-31526.440165,-36587.711999,-87563.821874
-36.549398,-42.420251,-9.252607
-50038.763611,-58085.879309,-64203.993343
-419.133107,-486.540361,-179.026266
-50.404103,-58.529946,-59.752867
-169.082772,-196.343728,227.521934
-120.283102,-139.682610,17.728568
-41494.000833,-48189.495047,-77175.258095
-77.545274,-90.062399,65.467307
-24.849753,-28.864545,116.007445
-199.262205,-231.464508,93.764858
-54.885147,-63.770569,-126.560454
-513.573796,-596.851097,3.464740
-34.579993,-40.195292,-181.075683
-106.966700,-124.336577,-113.050677
-292.106559,-339.559909,210.824178
-84.540250,-98.310935,-17.892019
-59.111762,-68.743152,-204.518835
-121.815463,-141.679975,137.551476
-141.216138,-164.253656,83.134646
-87.858658,-102.201385,-9.860445
-90.515994,-105.305366,-21.063442
-35.704576,-41.539859,161.005429
-48493.477448,-56424.196481,-66818.355984
-47.791988,-55.609978,142.497614
-181.677492,-211.402938,54.860973
-63.240040,-73.597562,89.122190
-64846.360761,-75475.206794,9921.827220
-29.555230,-34.403183,199.405994
-106.772803,-124.290158,14.252122
-83.819513,-97.576823,21.248574
-16.931640,-19.711464,-13.814835
-207.107902,-241.119089,-516.020690
-53.747524,-62.583887,79.092639
-18.635575,-21.699718,100.049825
-150.477179,-175.288330,31.085738
-96.129517,-111.981395,-204.910493
-30.804219,-35.895619,19.399473
-367.168089,-427.914861,287.494880
-72.798707,-84.849419,-61.401808
-10.304156,-12.012956,-26.134351
-46.082653,-53.734557,-13.120643
-56601.456457,-66000.482710,49398.496019
-81.900347,-95.508073,-16.585076
-312.616543,-364.560538,279.300081
-167.831018,-195.760199,-376.846696
-25.704500,-29.984429,-46.067630
-115.241380,-134.433053,-80.609266
-62.163776,-72.536648,13.161697
-207.806737,-242.496544,224.943720
-39.714639,-46.348880,160.299417
-78.981853,-92.182068,133.590916
-130.278432,-152.061986,-122.508756
-36.147448,-42.191897,-111.974081
-62149.073392,-72548.921891,-29565.970457
-104.437661,-121.919109,-120.625167
-47.205153,-55.106793,-35.787036
-99.912986,-116.646451,-2.640317
-54.870166,-64.067251,-67.803572
-56.038655,-65.431592,-7.843822
-310.269685,-362.320283,-566.704084
-95.357253,-111.357460,-11.523930
-297.707661,-347.673024,30.226125
-167.086475,-195.148224,-214.137168
-493.258196,-576.117033,86.615085
-124.697764,-145.658233,-75.806652
-115.186386,-134.569770,-80.459610
-170.877864,-199.649117,-66.207621
-101.432601,-118.530185,-346.749810
-147.860882,-172.813187,-233.183799
-49882.999129,-58302.001293,64129.268226
-26.870019,-31.407098,-42.685587
-156.677462,-183.134677,56.411421
-56.151802,-65.647023,-50.174358
-81.890104,-95.783227,83.707873
-246.899970,-288.790047,-491.353522
-122.713540,-143.536001,-87.986177
-33.167756,-38.796691,18.057187
-231.438711,-270.740017,893.136189
-50338.680968,-58900.793297,-63219.567758
-60.778905,-71.120173,-68.827861
-64.578363,-75.568271,-58.501763
-7.178165,-8.401457,102.713085
-38.284580,-44.811953,24.041074
-45.155706,-52.868077,41.500869
-114.569207,-134.148170,-449.728643
-282.263974,-330.616234,-188.767082
-127.832223,-149.740683,-11.821833
-131.391638,-153.966282,2.856953
-97.810878,-114.654716,190.261793
-69.040337,-80.932812,-296.979263
-38.436486,-45.065808,-51.599673
-38.499536,-45.142250,-65.661513
-48.653407,-57.049808,-68.753445
-46045.520997,-53998.557789,-70455.416774
-125.263243,-146.907434,72.386653
-137.397483,-161.140975,130.518685
-44.397726,-52.070491,333.181741
-91.171093,-106.932231,163.404386
-180.203770,-211.418204,-488.309034
-50.740991,-59.536978,-7.178114
-164.965644,-193.576022,259.896309
-89.133521,-104.606742,226.872802
-61.232122,-71.864989,-180.460218
-37.016894,-43.445943,19.491794
-71.629243,-84.079612,-3.082462
-44.490847,-52.225211,-60.528917
-19.974546,-23.453382,14.363512
-133.447760,-156.703011,-78.436113
-20.816096,-24.445339,16.247017
-148.457716,-174.388434,-734.346651
-115.527292,-135.716881,2.922469
-66.312615,-77.922854,38.403998
-241.091772,-283.311982,-85.371206
-51.774050,-60.845003,-176.153406
-50.819839,-59.726073,42.852455
-247.284267,-290.626295,58.824880
-144.316408,-169.624334,-1.792864
-46666.579840,-54853.084991,-69378.450494
-173.550384,-204.011370,41.256370
-54.764181,-64.381768,-1.159899
-122.264143,-143.777359,214.504572
-72.064955,-84.752614,-36.539156
-84.188148,-99.027111,4.016030
-169.754770,-199.684797,-45.195559
-218.492818,-257.023295,-433.700088
-17.329062,-20.384935,190.064684
-44.694142,-52.577545,-76.305318
-72.405043,-85.182763,-53.446303
-49.517485,-58.260859,167.166894
-220.805068,-259.807683,230.425562
-43432.718625,-51106.905656,-74173.331778
-36.829154,-43.338472,87.399819
-13.244457,-15.587860,-100.289405
-127.599670,-150.179784,-29.090811
-82.376650,-96.958532,-132.680857
-168.186789,-197.964294,-117.010783
-634.028701,-746.441292,44.742279
-53.976095,-63.548380,68.998963
-68.222189,-80.321723,-49.142474
-64.911701,-76.438772,-4.905771
-102.743528,-120.991023,-0.464826
-15.387736,-18.121998,-8.013020
-163.825452,-192.930635,5.595169
-104.223091,-122.744239,161.120655
-152.901501,-180.117334,-143.139821
-31.805770,-37.470498,9.045150
-27.670869,-32.600111,7.866569
-104.650670,-123.308208,10.559309
-45.810028,-53.978174,34.181241
-115.903658,-136.602569,-95.131828
-99.115849,-116.830639,250.050403
-254.663961,-300.202490,-549.146828
-220.465645,-259.941233,251.737067
-32807.870421,-38682.696656,86181.741122
-54.873553,-64.703993,-35.575351
-119.395010,-140.784885,-234.587244
-31849.931943,-37562.479739,-87032.418935
-30.880931,-36.424642,176.468366
-58.634259,-69.172564,179.162232
-55.215795,-65.140468,49.138166
-189.772768,-223.887942,95.500628
-13.248562,-15.637336,-52.511910
-129.437308,-152.795811,-472.106227
-30.094337,-35.525137,-1.294308
-84.195059,-99.392034,-72.863451
-82.106034,-96.935728,-109.608259
-52.718628,-62.251493,6.492621
-57.985351,-68.472139,-7.133396
-242.540964,-286.413869,-590.052918
-19.625582,-23.179450,14.611580
-248.541980,-293.657201,47.156008
-290.444626,-343.175756,-395.520713
-172.719732,-204.079895,72.476816
-395.809236,-467.741469,284.764144
-69.250501,-81.867402,-78.946588
-225.651753,-266.780983,-361.148317
-47.339430,-55.970600,65.389271
-169.806939,-200.794342,-316.540813
-50.800924,-60.077867,-161.017632
-58.708455,-69.429361,103.214940
-566.439866,-669.952635,-346.851171
-35.657127,-42.177366,-144.867762
-277.150175,-327.839347,-747.577490
-177.844609,-210.425900,211.318460
-67.433744,-79.797098,82.842514
-48478.005840,-57369.243827,-66020.094006
-151.551744,-179.368960,222.692000
-105.712614,-125.143438,-6.199497
-83.778317,-99.185310,83.857658
-36519.441059,-43241.775552,-82440.762198
-16.365124,-19.384937,0.781926
-21.641739,-25.634954,61.468732
-275.576344,-326.432137,331.185402
-105.096431,-124.493581,69.951065
-100.585573,-119.166428,-86.348554
-242.467414,-287.297444,-270.193396
-14.806825,-17.545185,12.834110
-224.194729,-265.682715,-55.971744
-150.370648,-178.203279,-410.038238
-87.899414,-104.173576,-92.049753
-73.134717,-86.676705,-84.525139
-74.461239,-88.250864,-224.580356
-73.417016,-87.033554,136.734249
-51302.315978,-60827.577653,60564.661083
-34.345296,-40.722090,-3.554741
-110.593201,-131.143836,-131.989119
-290.256494,-344.202542,-362.491232
-73.805508,-87.527078,-39.801140
-84.232930,-99.901233,-147.741876
-42.213854,-50.066287,-80.727819
-3.969820,-4.707934,-0.835068
-88.337365,-104.776777,280.846198
-64088.056412,-76022.985516,10640.803473
-56.852019,-67.439080,166.792263
-71.414177,-84.720103,-336.854124
-47.255299,-56.068195,46.740648
-86.527504,-102.673740,142.364005
-176.888527,-209.909593,-322.791740
-61.921939,-73.488228,-72.670942
-33.401135,-39.644492,-65.780641
-213.023423,-252.966192,187.623385
-117.252010,-139.266057,29.964078
-57510.353120,-68308.143477,-45017.294663
-40.325864,-47.900268,107.826533
-92.090542,-109.394910,24.841410
-68.849294,-81.790072,88.658251
-23.089415,-27.436327,22.270416
-40.875577,-48.572696,-28.623725
-193.075115,-229.437512,291.800199
-63.377258,-75.340832,5.731368
-3.698940,-4.397500,-76.060944
-74.572686,-88.663538,-67.071208
-24949.474110,-29664.800514,-92182.012085
-25666.900940,-30524.164127,-91703.247363
-47.436374,-56.413696,-54.061566
-24948.717657,-29671.430126,-92180.083107
-31.105219,-36.993323,14.208523
-47.170460,-56.115361,179.805081
-100.539177,-119.609075,-59.577201
-21.876918,-26.029732,43.973871
-267.917394,-318.778849,415.476936
-63923.629027,-76067.514635,-11291.716845
-35.640782,-42.412888,-19.672731
-84.820528,-100.955481,-26.060325
-9.214214,-10.968539,-54.716976
-37.110605,-44.177597,110.711979
-39.612514,-47.161125,145.206817
-31608.785685,-37636.865081,-87088.179762
-78.091240,-92.999588,156.909001
-36796.917221,-43823.088232,-82009.291065
-45.370046,-54.042260,-40.914810
-104.004649,-123.927003,-161.092569
-31.278098,-37.273708,85.444869
-29.917864,-35.655178,-7.090443
-19.890830,-23.713045,26.890131
-67.053650,-79.943906,-67.411295
-77.372608,-92.273589,-50.857854
-50.008165,-59.642131,136.901587
-26.788212,-31.949247,53.285901
-172.101965,-205.278136,10.841305
-78.927144,-94.144249,-139.946929
-307.826719,-367.186103,124.461090
-126.226746,-150.610061,61.001071
-47.929582,-57.192357,21.658602
-46.224606,-55.158019,40.909375
-68.867524,-82.186920,-25.133162
-108.974764,-130.052158,-321.624577
-53.592961,-63.962361,-179.578540
-38.420589,-45.870216,-35.720805
-189.040160,-225.722202,-460.346425
-47.841334,-57.126950,44.235242
-74.880242,-89.415522,-81.438106
-9.761837,-11.655809,66.592479
-207.296114,-247.689830,169.930649
-26.510409,-31.678461,25.856700
-85.584791,-102.291239,76.208375
-92.188842,-110.196757,-1.147823
-20.407687,-24.394390,-11.560560
-18.906780,-22.602751,-114.471261
-62709.402069,-74977.698163,-21115.768284
-45.970585,-54.964818,95.601687
-48.264797,-57.718267,22.366188
-281.054526,-336.108811,20.152168
-123.559479,-147.803660,-672.241476
-27.348527,-32.718761,0.182097
-186.675088,-223.331296,-237.920736
-50.259403,-60.130624,-148.040392
-163.179994,-195.286247,-232.683573
-47218.591386,-56511.300251,-67652.624277
-131.909506,-157.909680,215.038332
-170.978422,-204.705533,-52.001564
-175.812894,-210.494962,-38.926799
-74.274413,-88.928655,-62.353932
-16.829237,-20.151487,166.577772
-253.825805,-303.954658,-673.450510
-49217.336255,-58946.332644,-64054.536762
-28.455656,-34.080654,-92.924832
-63171.077018,-75660.338226,-16879.817770
-78.856264,-94.469147,105.073737
-95.969204,-114.990213,-13.419168
-269.397943,-322.833483,-110.630921
-160.279760,-192.073361,267.570936
-109.141731,-130.800577,-1.035296
-31.860488,-38.184242,71.887659
-182.688605,-218.974618,-17.540005
-18.958654,-22.724468,8.140713
-75.248290,-90.216368,-283.360764
-44.353183,-53.182560,-33.761199
-24.720245,-29.642450,37.842835
-281.799357,-337.909060,-129.717352
-290.143879,-347.974459,-675.064751
-42.488351,-50.958915,10.406112
-29.797327,-35.741213,141.814461
-108.256937,-129.860828,258.217903
-77.394573,-92.856062,105.997035
-42.150468,-50.582848,-57.030844
-22.418106,-26.903147,-1.475905
-436.834400,-524.306512,-664.310137
-74.785482,-89.763535,107.819639
-23.761272,-28.527925,22.733945
-70.197366,-84.300281,21.208202
-107.847797,-129.518552,22.735915
-66.146598,-79.449419,105.808347
-159.220638,-191.245750,-373.046600
-126.500917,-151.947326,-195.115439
-111.546592,-133.994835,-57.183368
-191.006962,-229.514738,-283.178699
-326.301719,-392.170966,-140.272123
-55.258082,-66.417376,-316.280401
-79.554934,-95.626427,-115.549166
-40440.614540,-48615.889922,77466.456888
-36.843137,-44.292906,-13.490735
-116.091980,-139.577838,69.938221
-34.898842,-41.969843,-15.187049
-46.902313,-56.410554,0.915970
-53390.812099,-64227.841860,-54992.776920
-71.690573,-86.245953,153.958697
-42582.483357,-51234.975903,74576.868768
-20.617751,-24.807495,-35.524899
-26.462838,-31.840691,19.799480
-105.725855,-127.250965,76.998937
-144.907273,-174.413194,-0.915672
-58.916772,-70.919516,-9.405701
-351.481089,-423.117308,97.636520
-62219.853330,-74907.520540,22749.796004
-87.810861,-105.725507,-377.358014
-145.899746,-175.669296,-26.472711
-23.776956,-28.628234,17.803971
-24.623341,-29.662257,-53.632737
-55.392329,-66.728668,8.171803
-261.028139,-314.504762,164.367004
-112.017396,-135.031800,-33.260500
-372.061918,-448.510543,-191.798511
-43.878438,-52.909430,-86.515351
-56.423529,-68.039303,37.849595
-60.199387,-72.593143,22.670469
-131.223518,-158.301112,-176.532145
-54317.953646,-65528.615310,-52493.432802
-294.507382,-355.364058,281.364091
-59812.167175,-72172.003029,-34838.300227
-72.829420,-87.892715,-80.479827
-156.767911,-189.211797,-191.497984
-62.455363,-75.394086,126.874636
-89.468055,-108.043394,147.083200
-90.988238,-109.885102,-256.212722
